can_select,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,ep_next,ep_this,event_points,form,in_dreamteam,now_cost,points_per_game,selected_by_percent,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank_type,creativity_rank_type,threat_rank_type,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank_type,form_rank_type,points_per_game_rank_type,selected_rank_type,starts_per_90,clean_sheets_per_90,position_name,age,years_in_team,status_a,status_d,status_i,status_s,team_name_Arsenal,team_name_Aston Villa,team_name_Bournemouth,team_name_Brentford,team_name_Brighton,team_name_Burnley,team_name_Chelsea,team_name_Crystal Palace,team_name_Everton,team_name_Fulham,team_name_Leeds,team_name_Liverpool,team_name_Man City,team_name_Man Utd,team_name_Newcastle,team_name_Nott'm Forest,team_name_Spurs,team_name_Sunderland,team_name_West Ham,team_name_Wolves
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,40,0.0,0.6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,194,193,192,194,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,211,72,194,126,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.2,,0,0.0,0,65,4.1,0.9,156,0,0,0,0,0.0,24.0,2981,9,6,6,45,0,0,0,1,0,0,16,704,806.8,922.4,699.0,243.0,0,35,4.33,6.9,11.23,38.06,6,10,22,8,10.0,10.0,10.0,0.13,0.0,0.21,0.34,1.15,1.36,33,247,20,61,1.06,0.18,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.1,,0,0.0,0,60,3.4,1.1,114,0,0,0,0,0.0,19.0,2036,6,3,7,28,0,0,0,3,0,0,15,449,433.8,422.3,386.0,124.4,0,25,4.45,2.04,6.49,25.35,63,67,57,64,10.0,10.0,10.0,0.2,0.0,0.09,0.29,1.12,1.24,65,233,50,57,1.11,0.31,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.0,,0,0.0,0,55,2.6,0.3,95,0,0,0,0,0.0,17.3,1756,2,8,3,28,0,0,0,3,0,0,8,384,385.4,632.1,426.0,144.6,0,18,4.11,4.61,8.72,25.17,77,37,49,54,10.0,10.0,10.0,0.21,0.0,0.24,0.45,1.29,1.44,83,173,74,117,0.92,0.15,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.0,,0,0.0,0,55,2.5,0.5,81,0,0,0,0,0.0,14.7,2004,2,6,5,32,0,0,1,8,0,0,2,355,326.6,868.3,300.0,149.0,0,25,4.24,4.63,8.87,27.35,91,11,71,51,10.0,10.0,10.0,0.19,0.0,0.21,0.4,1.23,1.44,82,172,79,91,1.12,0.22,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.0,,0,0.0,0,55,3.6,0.4,57,0,0,0,0,0.0,10.4,574,4,2,1,10,0,0,0,1,0,0,5,137,284.0,158.8,227.0,67.1,0,7,1.64,1.12,2.76,8.2,97,126,87,108,10.0,10.0,10.0,0.26,0.0,0.18,0.44,1.29,1.57,87,177,36,105,1.1,0.16,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.0,,0,0.0,0,55,3.1,0.3,78,0,0,0,0,0.0,14.2,1148,6,2,2,21,0,0,0,2,0,0,6,329,334.6,310.2,440.0,107.8,0,12,4.19,1.17,5.36,16.22,88,85,48,74,10.0,10.0,10.0,0.33,0.0,0.09,0.42,1.27,1.65,81,171,61,138,0.94,0.16,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,1.7,0.2,53,0,0,0,0,0.0,10.6,2221,0,0,4,35,0,0,0,6,0,0,2,334,314.4,285.7,51.0,65.1,0,26,0.45,0.63,1.08,30.81,94,88,140,110,10.0,10.0,10.0,0.02,0.0,0.03,0.05,1.25,1.42,157,103,129,158,1.05,0.16,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,1.3,0.2,33,0,0,0,0,0.0,6.6,610,2,0,1,12,0,0,0,3,1,0,0,192,163.8,213.8,94.0,47.2,0,3,0.73,1.14,1.87,9.59,126,114,125,127,10.0,10.0,10.0,0.11,0.0,0.17,0.28,1.41,1.77,135,81,152,201,0.44,0.15,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,1.9,0.2,56,0,0,0,0,0.0,11.2,2348,0,2,4,37,0,0,0,12,0,0,1,354,335.6,455.1,119.0,91.0,0,28,1.16,1.4,2.56,33.02,86,62,118,83,10.0,10.0,10.0,0.04,0.0,0.05,0.09,1.27,1.42,161,107,116,186,1.07,0.15,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,45,1.0,0.1,2,0,0,0,0,0.0,0.4,21,0,0,0,0,0,0,0,0,0,0,0,4,3.4,12.0,14.0,3.0,0,0,0.0,0.07,0.07,0.15,178,171,164,170,10.0,10.0,10.0,0.0,0.0,0.3,0.3,0.64,0.0,280,61,164,235,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,45,0.0,0.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,217,217,209,217,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,257,38,218,192,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,45,1.2,0.3,10,0,0,0,0,0.0,2.2,126,0,0,1,0,0,0,0,0,0,0,0,30,26.2,45.7,38.0,11.2,0,1,0.28,0.67,0.95,0.74,163,153,146,155,10.0,10.0,10.0,0.2,0.0,0.48,0.68,0.53,0.0,283,64,155,144,0.71,0.71,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,45,0.8,0.4,10,0,0,0,0,0.0,2.2,100,0,0,0,3,0,0,0,2,0,0,0,36,18.6,20.6,33.0,7.1,0,0,0.23,0.09,0.32,4.62,166,167,149,165,10.0,10.0,10.0,0.21,0.0,0.08,0.29,4.16,2.7,222,3,183,101,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.2,,0,0.0,0,65,3.9,2.9,147,0,0,0,0,0.0,22.6,2486,12,3,7,37,0,0,0,4,0,0,26,539,612.8,372.2,1018.0,199.7,0,30,11.97,2.07,14.04,33.49,9,6,6,7,10.0,10.0,10.0,0.43,0.0,0.07,0.5,1.21,1.34,13,50,15,22,1.09,0.25,Forward,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.8,,0,0.0,0,55,2.8,2.6,86,0,0,0,0,0.0,15.6,943,8,1,2,17,0,0,0,1,0,0,14,349,352.4,95.3,508.0,95.4,0,8,5.91,0.2,6.11,15.28,18,24,18,18,10.0,10.0,10.0,0.56,0.0,0.02,0.58,1.46,1.62,30,36,18,23,0.76,0.19,Forward,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.8,,0,0.0,0,45,0.0,1.6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,70,66,55,70,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26,54,70,23,0.0,0.0,Goalkeeper,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.5,,0,0.0,0,40,0.0,0.6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,36,26,11,36,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,40,9,37,39,0.0,0.0,Goalkeeper,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.5,,0,0.0,0,40,0.0,4.8,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,32,20,5,32,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3,33,12,0.0,0.0,Goalkeeper,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.4,,0,0.0,0,45,0.0,1.4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,207,206,205,207,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,99,120,207,56,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.4,,0,0.0,0,45,0.0,0.6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,205,204,203,205,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,96,117,205,116,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.0,,0,0.0,0,40,0.0,0.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,156,154,146,156,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,159,20,156,187,0.0,0.0,Defender,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.5,,0,0.0,0,40,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,157,155,147,157,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,161,22,157,93,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.5,,0,0.0,0,40,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,143,141,131,143,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,143,4,143,85,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.5,,0,0.0,0,40,0.0,1.5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,153,151,143,153,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,156,17,153,52,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.5,,0,0.0,0,40,0.0,2.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,147,145,136,147,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,149,10,147,43,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.5,,0,0.0,0,40,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,172,170,163,172,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,178,39,172,74,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,55,0.0,0.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,283,283,280,283,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,102,192,283,199,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,55,0.0,1.1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,289,289,287,289,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,118,208,289,57,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,55,2.4,0.3,81,0,0,0,0,0.0,14.7,2068,1,3,7,27,0,0,0,0,0,0,4,291,277.0,527.7,288.0,108.6,0,24,3.54,3.12,6.66,31.23,102,51,73,73,10.0,10.0,10.0,0.15,0.0,0.14,0.29,1.36,1.18,97,187,86,118,1.04,0.3,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,55,0.0,1.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,281,281,278,281,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,89,179,281,54,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,50,0.0,0.3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,250,250,245,250,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,151,97,251,130,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,50,0.0,0.3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,255,255,250,255,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,173,119,256,146,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,50,0.0,0.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,265,265,262,265,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,191,137,265,180,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,50,0.0,0.3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,258,257,253,258,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,177,123,258,137,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,50,0.0,0.9,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,254,254,249,254,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,172,118,255,63,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.5,,0,0.0,0,45,0.0,0.1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,222,222,215,222,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,264,45,223,236,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.5,,0,0.0,0,45,0.0,0.6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,200,200,192,200,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,238,19,201,74,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.5,,0,0.0,0,45,0.0,0.1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,202,202,194,202,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,240,21,203,235,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.3,,0,0.0,0,55,0.0,2.5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,62,62,62,62,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,29,35,62,24,0.0,0.0,Forward,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.9,,0,0.0,0,50,0.0,3.4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,54,54,54,54,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,38,22,54,17,0.0,0.0,Forward,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.9,,0,0.0,0,50,0.0,0.6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,60,60,60,60,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,46,30,60,50,0.0,0.0,Forward,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,0.9,,0,0.0,0,50,0.0,1.6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,55,55,55,55,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,39,23,55,31,0.0,0.0,Forward,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,5.0,,0,0.0,0,55,4.0,12.3,112,0,0,0,0,0.0,20.4,2508,0,0,10,29,0,0,0,0,0,78,9,451,628.8,13.0,0.0,64.0,0,28,0.0,0.2,0.2,27.1,12,10,72,12,10.0,10.0,10.0,0.0,2.8,0.01,0.01,0.97,1.04,2,72,7,5,1.0,0.36,Goalkeeper,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,3.3,,0,0.0,0,45,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,71,67,56,71,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,27,55,71,36,0.0,0.0,Goalkeeper,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.0,,0,0.0,0,40,0.0,0.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,66,57,44,66,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,73,42,66,72,0.0,0.0,Goalkeeper,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.0,,0,0.0,0,40,0.0,0.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,41,31,16,41,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45,14,41,71,0.0,0.0,Goalkeeper,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,5.0,,0,0.0,0,60,0.0,28.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,219,219,219,219,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4,214,219,3,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,5.0,,0,0.0,0,60,3.5,21.8,134,0,0,0,0,0.0,22.3,3336,2,6,9,45,0,0,0,4,0,0,10,550,694.0,642.0,238.0,157.3,0,38,0.6,2.57,3.17,48.69,18,5,18,6,10.0,10.0,10.0,0.02,0.0,0.07,0.09,1.31,1.21,9,219,15,5,1.03,0.24,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,5.0,,0,0.0,0,60,2.8,8.0,91,0,0,0,0,0.0,15.2,2479,0,1,10,32,1,0,0,3,1,0,4,397,395.4,668.7,182.0,124.4,0,29,1.12,4.27,5.39,26.9,54,4,33,18,10.0,10.0,10.0,0.04,0.0,0.16,0.2,0.98,1.16,2,212,52,12,1.05,0.36,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,5.0,,0,0.0,0,60,3.9,16.7,143,0,0,0,0,0.0,23.8,3330,3,1,14,38,0,0,0,5,0,0,8,631,932.6,206.6,299.0,143.7,0,37,2.22,0.98,3.2,36.13,2,37,10,9,10.0,10.0,10.0,0.06,0.0,0.03,0.09,0.98,1.03,1,211,4,8,1.0,0.38,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,4.3,,0,0.0,0,55,3.4,1.9,106,0,0,0,0,0.0,19.3,2561,1,2,11,28,0,0,0,5,0,0,4,487,578.0,161.4,133.0,87.6,0,30,1.8,0.91,2.71,26.67,34,52,53,43,10.0,10.0,10.0,0.06,0.0,0.03,0.09,0.94,0.98,16,196,21,48,1.05,0.39,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,3.6,,0,0.0,0,50,2.2,0.9,41,0,0,0,0,0.0,8.2,744,0,2,3,10,0,0,0,4,0,0,3,160,156.2,110.5,162.0,42.8,0,7,0.7,1.43,2.13,12.4,101,71,42,83,10.0,10.0,10.0,0.08,0.0,0.17,0.25,1.5,1.21,57,187,79,76,0.85,0.36,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,3.6,,0,0.0,0,50,1.6,0.2,14,0,0,0,0,0.0,2.8,517,0,0,1,8,0,0,0,1,0,0,0,83,130.4,38.5,58.0,22.8,0,6,0.33,0.09,0.42,5.38,104,108,88,109,10.0,10.0,10.0,0.06,0.0,0.02,0.08,0.94,1.39,35,165,104,186,1.04,0.17,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,3.6,,0,0.0,0,50,2.4,0.2,43,0,0,0,0,0.0,8.6,829,0,1,4,8,0,0,0,2,0,0,3,217,202.0,260.7,60.0,52.5,0,9,0.39,2.32,2.71,9.03,91,28,86,70,10.0,10.0,10.0,0.04,0.0,0.25,0.29,0.98,0.87,39,169,66,197,0.98,0.43,Defender,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
